year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAlloc,IrrigAmt,IrrigFreq,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH
1961,14/07/1961,195,1960,15-Apr,1,sugar,alive,0,456,1960,14/4/1960,105,0,0,318,1961,21,2039,6887.23,6074.58,5393.03,164.923,3102.91,14942,0,0,0,20.242,135.6,120.353,120.353,33.527,9505.123,9538.65,141811.2,0.884,17,1870,561.3,60.353,929.801,387.313,1133.217,375.391,1508.607,20.07,9424.424,0.769,9425.194,141436.277,200,307.581,316.261,24.535,0,15.811,5.332,3264.67,350,0.982,5747.8,21.1,2299.1,0,0,16.784,28.349,20.095,63.2,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2431.3,2257.313,990.154,1365.545,40.346,15.811,7.30616445304661,0.109321380584871,7.10875,0.824615,31.029
1962,14/08/1962,226,1961,15-Apr,1,sugar,alive,1,396,1960,14/7/1961,105,0,0,318,1962,21,2039,6127.07,5396.94,4612.1,140.397,2593.98,15149.8,17586.371,7034.55,95.288,19.826,85.4,52.892,52.892,0.769,9424.424,9425.194,141436.277,0.869,13,1430,958.4,81.169,895.733,554.395,1080.916,328.26,1409.177,10.136,9432.179,0.82,9432.999,142225.214,200,242.186,287.325,16.869,0,7.25,3.696,5138.081,350,0.939,4005.3,14.7,1602.1,0,0,17.008,28.972,20.048,102.1,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2388.4,1984.395,976.902,1305.162,24.119,7.25,7.075053101827,0.0996304935433945,7.46792553191489,0.701985,25.94
1963,14/09/1963,257,1962,15-Apr,1,sugar,alive,2,396,1960,14/8/1962,105,0,0,318,1963,21,2039,6146.99,5465.48,4674.03,142.953,2501.63,14729.6,16281.815,6512.726,72.362,18.625,97.3,55.214,55.214,0.82,9432.179,9432.999,142225.214,0.867,10,1100,1162.3,183.142,709.868,622.204,1078.135,286.024,1364.159,5.667,9412.92,0.997,9413.917,142939.457,200,265.659,315.946,25.645,0,4.184,5.21,5534.793,350,0.937,3951.5,14.5,1580.6,0,0,17.169,29.038,19.278,91.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2262.3,1722.204,893.01,1179.034,29.829,4.184,8.30058459973383,0.104792036705399,9.22277419354839,0.714765,25.016
1964,13/10/1964,287,1963,15-Apr,1,sugar,alive,3,395,1960,14/9/1963,105,0,0,318,1964,21,2039,5813.27,5104.07,4369.49,132.218,2500.81,14437.8,15878.948,6351.581,79.683,20.365,103.4,60.347,60.347,0.997,9412.92,9413.917,142939.457,0.86,12,1320,564.7,45.362,501.259,421.079,1069.841,267.423,1337.264,4.085,9390.495,1.61,9392.106,143590.902,200,275.943,320.645,21.202,0,5.722,4.457,5724.062,350,0.945,4143.2,15.2,1657.3,0,0,17.833,29.736,19.754,92.7,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1884.7,1741.079,546.621,814.044,26.924,5.722,7.59402646290031,0.0988720252695055,7.46994350282486,0.66109,25.008
1965,13/11/1965,317,1964,15-Apr,1,sugar,alive,4,396,1960,13/10/1964,105,0,0,318,1965,21,2039,6194.82,5542.69,4713.4,145.418,2774.41,14814.1,15793.874,6317.55,85.989,20.567,110.2,61.163,61.163,1.61,9390.495,9392.106,143590.902,0.852,11,1210,827.8,47.665,656.42,473.072,1035.225,310.118,1345.344,8.7,9359.125,1.318,9360.442,144251.809,200,268.599,322.057,37.878,0,5.17,7.59,5377.704,350,0.92,3612.9,13.3,1445.2,0,0,17.495,29.085,20.224,107.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2037.8,1683.072,704.085,1014.203,43.048,5.17,8.64003441326337,0.108089826839827,8.76012048192771,0.72709,27.744
1966,15/04/1966,105,0,15-Apr,1,none,out,-1,0,1960,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,15662.999,6265.199,81.994,0,0,49.535,49.535,1.318,9359.125,9360.442,144251.809,0.844,0,0,295,0.001,61.574,233.426,0,186.413,186.413,2.894,9437.915,25.963,9463.877,146763.485,0,0,26.12,0.115,0,0.028,0.056,3313.08,350,0,0.6,0,0.2,0,0,21.412,31.333,20.942,102.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,295,233.426,61.575,247.988,0.143,0.028,0,0,0,,0
1967,15/07/1967,196,1966,15-Apr,2,sugar,alive,0,456,1966,15/4/1966,105,0,0,318,1967,21,2039,7440.68,6672.07,5777.63,178.299,3461.6,16630.5,0,0,0,20.98,171.1,96.549,96.549,25.963,9437.915,9463.877,146763.485,0.843,17,1870,894.1,18.681,1144.076,524.227,1195.809,384.682,1580.491,20.601,9295.947,1.779,9297.725,144719.98,200,352.255,380.838,27.401,0,24.025,5.972,5286.777,350,0.96,4606,16.9,1842.4,0,0,17.479,28.371,18.716,154.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2764.1,2394.227,1162.757,1547.439,51.426,24.025,7.44703822987545,0.112812410826762,7.68530172413793,0.891495,34.616
1968,14/08/1968,227,1967,15-Apr,2,sugar,alive,1,396,1966,15/7/1967,105,0,0,318,1968,21,2039,6634.66,5912.97,5027.83,154.103,2779.47,16068.3,18050.994,7220.396,89.174,19.285,103.8,117.402,117.402,1.779,9295.947,9297.725,144719.98,0.827,11,1210,1458,159.943,1197.475,615.936,1051.305,298.548,1349.852,17.05,9282.582,1.388,9283.97,145415.341,200,271.004,311.556,14.16,0.001,8.106,3.167,5701.041,350,0.932,3833.5,14,1533.4,0,0,17.986,28.436,19.767,187.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2668,1825.936,1357.418,1655.966,22.267,8.107,8.43967148903357,0.114162886005281,9.28331325301205,0.770515,27.795
1969,14/09/1969,257,1968,15-Apr,2,sugar,alive,2,396,1966,14/8/1968,105,0,0,318,1969,21,2039,5907.71,5234.17,4422.57,134.818,2537.6,14851.5,16916.584,6766.634,78.686,20.252,104.5,78.132,78.132,1.388,9282.582,9283.97,145415.341,0.824,13,1430,202.9,24.397,284.846,198.896,1044.939,298.504,1343.443,1.693,9266.097,1.197,9267.294,146183.353,200,274.051,319.057,20.474,0,2.991,4.244,5737.892,350,0.923,3653.6,13.4,1461.4,0,0,17.462,29.388,20.407,46.5,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1632.9,1628.896,309.243,607.747,23.465,2.991,8.27664872404377,0.100352601487372,7.17117021276596,0.67409,25.376
1970,14/10/1970,287,1969,15-Apr,2,sugar,alive,3,395,1966,14/9/1969,105,0,0,318,1970,21,2039,6246.88,5581.6,4697.72,143.909,2786.47,15491.6,15729.318,6291.727,80.323,20.916,106.9,58.348,58.348,1.197,9266.097,9267.294,146183.353,0.819,13,1430,674.6,79.693,616.973,359.098,1099.116,298.281,1397.397,5.858,9244.622,1.298,9245.92,146910.205,200,272.482,321.247,27.568,0.001,3.961,5.635,5671.918,350,0.932,3840.7,14.1,1536.3,0,0,17.812,29.536,20.631,133.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2104.6,1789.098,696.666,994.947,31.53,3.962,8.04366222532248,0.102983618828436,7.65473404255319,0.719545,27.865
1971,14/11/1971,318,1970,15-Apr,2,sugar,alive,4,396,1966,14/10/1970,105,0,0,318,1971,21,2039,6397.1,5681.66,4853.01,148.677,2809.3,15440.9,16432.408,6572.963,84.203,20.341,97.5,68.886,68.886,1.298,9244.622,9245.92,146910.205,0.812,8,880,1243.3,44.881,713.733,783.687,1066.383,314.073,1380.456,9.797,9223.817,1.104,9224.92,147772.832,200,263.611,320.085,35.13,0.001,6.81,6.95,5706.198,350,0.93,3803.1,13.9,1521.2,0,0,17.821,28.99,19.978,220,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2123.3,1663.687,758.614,1072.687,41.941,6.811,8.93659684784458,0.107701368243537,11.1787218045113,0.743385,28.093
1972,14/04/1972,105,0,15-Apr,2,none,out,-1,0,1966,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16357.394,6542.958,84.361,0,0,53.117,53.117,1.104,9223.817,9224.92,147772.832,0.804,0,0,1271,131.314,772.494,461.706,0,262.386,262.386,36.416,9316.923,10.988,9327.911,150944.81,0,0,15.426,0.754,0.004,0.637,0.063,2874.825,350,0,0.3,0,0.1,0,0,21.501,31.47,20.724,206.2,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1271,461.706,903.808,1166.194,1.395,0.641,0,0,0,,0
1973,14/07/1973,195,1972,15-Apr,3,sugar,alive,0,456,1972,14/4/1972,105,0,0,318,1973,21,2039,7229.56,6408.99,5587.66,171.545,3027.43,16418.9,0,0,0,18.807,157.9,157.924,157.924,10.988,9316.923,9327.911,150944.81,0.806,16,1760,1009.2,198.878,1131.722,580.449,1175.549,354.756,1530.305,20.425,9188.879,2.054,9190.933,148392.239,200,336.965,367.063,20.375,0.002,17.32,4.526,5808.848,350,0.957,4507.9,16.5,1803.2,0,0,16.939,28.363,18.968,108.5,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2769.2,2340.449,1330.6,1685.356,37.697,17.322,7.32957650433742,0.112098568586001,7.76221719457014,0.857725,30.274
1974,14/08/1974,226,1973,15-Apr,3,sugar,alive,1,396,1972,14/7/1973,105,0,0,318,1974,21,2039,5829.02,5130.75,4398.58,133.864,2181.2,14304.4,17787.796,7115.12,91.153,17.142,92.5,66.218,66.218,2.054,9188.879,9190.933,148392.239,0.791,7,770,2056.4,354.654,1240.525,829.435,924.073,313.198,1237.271,28.432,9179.521,1.269,9180.791,148969.388,200,260.178,299.672,18.072,0.002,6.63,3.912,5375.804,350,0.936,3915.9,14.3,1566.4,0,0,17.6,28.224,18.172,152.9,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2826.4,1599.435,1595.179,1908.377,24.704,6.632,8.36945546396071,0.108192950453054,10.9724590163934,0.66932,21.812
1975,14/09/1975,257,1974,15-Apr,3,sugar,alive,2,396,1972,14/8/1974,105,0,0,318,1975,21,2039,6887.21,6181.51,5204.6,160.367,2910.5,16826.1,15487.244,6194.898,82.802,19.423,105.2,60.17,60.17,1.269,9179.521,9180.791,148969.388,0.789,12,1320,790.6,74.432,540.647,564.127,1129.787,306.267,1436.054,6.661,9162.667,1.374,9164.041,149460.062,200,272.087,311.399,21.669,0.001,3.438,4.53,5802.701,350,0.932,3836.2,14.1,1534.5,0,0,17.927,28.646,19.636,65,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2110.6,1884.127,615.079,921.346,25.108,3.439,8.51147507572473,0.111671984479692,9.0602824858757,0.801835,29.105
1976,13/10/1976,287,1975,15-Apr,3,sugar,alive,3,395,1972,14/9/1975,105,0,0,318,1976,21,2039,6325.08,5664.72,4848.68,149.377,2873.9,14763.9,17562.925,7025.17,80.786,20.764,82.2,119.638,119.638,1.374,9162.667,9164.041,149460.062,0.784,9,990,1890.9,371.165,1252.502,777.705,1014.88,309.434,1324.314,16.344,9160.092,1.168,9161.26,150340.774,200,230.294,303.642,35.42,0.006,19.864,6.952,5750.652,350,0.928,3762.7,13.8,1505.1,0,0,17.616,28.354,19.634,179.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2880.9,1767.705,1623.667,1933.101,55.29,19.87,8.45033532178729,0.112795756897533,10.3734027777778,0.746885,28.739
1977,13/11/1977,317,1976,15-Apr,3,sugar,alive,4,396,1972,13/10/1976,105,0,0,318,1977,21,2039,6401.91,5718.22,4892.11,150.494,2741.23,15098,15747.598,6299.041,68.294,19.504,91.5,52.557,52.557,1.168,9160.092,9161.26,150340.774,0.779,10,1100,1378.2,120.527,1058.053,651.709,990.213,316.947,1307.16,11.419,9145.919,1.195,9147.114,150873.292,200,254.994,309.778,33.278,0.004,5.535,6.725,5856.441,350,0.941,4047.6,14.8,1619.1,0,0,18.128,28.505,19.974,170.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2478.2,1751.709,1178.58,1495.527,38.817,5.539,8.59126715681657,0.11513051194957,9.70929032258065,0.75247,27.412
1978,15/04/1978,105,0,15-Apr,3,none,out,-1,0,1972,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16273.805,6509.522,80.634,0,0,45.018,45.018,1.195,9145.919,9147.114,150873.292,0.773,0,0,718.5,0.001,369.153,349.347,0,239.668,239.668,17.401,9229.076,17.952,9247.028,153459.944,0,0,24.065,1.542,0,1.522,0.241,3488.695,350,0,0.4,0,0.2,0,0,22.05,31.035,22.427,150.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,718.5,349.347,369.154,608.822,3.064,1.522,0,0,0,,0
1979,15/07/1979,196,1978,15-Apr,4,sugar,alive,0,456,1978,15/4/1978,105,0,0,318,1979,21,2039,7546.73,6746.29,5841.79,179.929,3204.47,17049.4,0,0,0,19.006,151.3,154.697,154.697,17.952,9229.076,9247.028,153459.944,0.773,13,1430,1684.5,224.084,1464.835,821.093,1136.471,372.705,1509.176,23.342,9106.613,1.893,9108.506,150673.175,200,332.278,360.203,25.672,0.005,18.163,5.582,6004.874,350,0.972,5090.1,18.6,2036.1,0,0,17.592,27.843,18.241,350.7,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,3114.5,2251.093,1688.919,2061.624,43.84,18.168,7.99296164130047,0.119223337768425,9.5706914893617,0.899645,32.045
1980,14/08/1980,227,1979,15-Apr,4,sugar,alive,1,396,1978,15/7/1979,105,0,0,318,1980,21,2039,6458.92,5706.47,4889.32,149.165,2806.51,15696,18818.591,7527.436,95.618,20.242,97.1,71.103,71.103,1.893,9106.613,9108.506,150673.175,0.759,12,1320,796.7,2.234,778.664,459.966,1024.382,319.342,1343.725,11.062,9103.415,1.122,9104.537,150654.603,200,262.689,302.547,14.376,0,5.475,3.247,6392.883,350,0.942,4064.8,14.9,1625.9,0,0,18.142,28.702,20.355,86.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2116.7,1779.966,780.898,1100.24,19.851,5.475,8.38021625132165,0.111008576903756,8.4274011299435,0.745825,28.065
1981,14/09/1981,257,1980,15-Apr,4,sugar,alive,2,396,1978,14/8/1980,105,0,0,318,1981,21,2039,6478.4,5740.7,4893.87,149.253,2665.23,15845.3,16796.691,6718.677,74.009,19.064,91.4,63.182,63.182,1.122,9103.415,9104.537,150654.603,0.76,10,1100,1123.2,242.496,668.918,577.025,1042.181,271.13,1313.311,7.971,9103.557,1.148,9104.706,150793.972,200,257.948,302.821,20.154,0.006,3.793,4.141,6549.878,350,0.946,4160.4,15.3,1664.2,0,0,17.727,28.314,19.26,104.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2223.2,1677.025,911.414,1182.544,23.953,3.799,8.89986732457775,0.11364634880847,9.62922580645161,0.746265,26.652
1982,14/10/1982,287,1981,15-Apr,4,sugar,alive,3,395,1978,14/9/1981,105,0,0,318,1982,21,2039,6304.74,5633.5,4768.47,146.237,2842.17,15362.6,17004.91,6801.963,78.548,21.006,96.7,61.658,61.658,1.148,9103.557,9104.706,150793.972,0.756,12,1320,600.6,36.93,518.315,476.446,1063.922,304.793,1368.715,3.654,9089.885,1.106,9090.991,150500.811,200,260.581,316.899,32.393,0.004,3.954,6.359,6957.721,350,0.931,3827.9,14,1531.2,0,0,17.546,29.118,20.049,47.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1920.6,1796.446,555.245,860.038,36.351,3.958,8.14035044749466,0.106842549398523,8.26197740112994,0.731185,28.422
1983,14/11/1983,318,1982,15-Apr,4,sugar,alive,4,396,1978,14/10/1982,105,0,0,318,1983,21,2039,6490.03,5762.29,4902.41,149.771,2794.75,15876.2,16311.982,6524.793,77.79,20.052,99.2,58.3,58.3,1.106,9089.885,9090.991,150500.811,0.752,12,1320,641.3,50.782,585.345,460.339,1033.684,286.52,1320.205,4.535,9077.082,1.577,9078.658,149988.627,200,264.639,318.652,27.009,0.003,6.072,5.475,7278.25,350,0.937,3955.4,14.5,1582.1,0,0,18.667,29.098,20.164,95.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1961.3,1780.339,636.127,922.647,33.084,6.075,8.41249896789319,0.113445260395166,8.4616384180791,0.748855,27.948
1984,14/04/1984,105,0,15-Apr,4,none,out,-1,0,1978,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,16856.852,6742.741,80.178,0,0,63.269,63.269,1.577,9077.082,9078.658,149988.627,0.747,0,0,466.6,0.001,137.702,328.897,0,260.968,260.968,6.52,9168.34,15.975,9184.315,152343.347,0,0,20.677,0.35,0,0.285,0.06,3881.972,350,0,0.4,0,0.2,0,0,21.332,30.547,20.201,75.6,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,466.6,328.897,137.703,398.671,0.635,0.285,0,0,0,,0
1985,14/07/1985,195,1984,15-Apr,5,sugar,alive,0,456,1984,14/4/1984,105,0,0,318,1985,21,2039,7332.99,6573.78,5691.51,175.56,3402.92,16414.8,0,0,0,20.941,161.4,131.198,131.198,15.975,9168.34,9184.315,152343.347,0.748,14,1540,887.3,9.621,936.396,649.667,1165.468,353.331,1518.798,22.644,9036.712,1.956,9038.667,147454.727,200,343.032,370.072,22.207,0.002,17.622,4.945,8092.718,350,0.963,4692.2,17.2,1876.9,0,0,17.323,28.325,18.585,111.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2427.3,2189.667,946.017,1299.348,39.831,17.624,8.01765747942496,0.115591408469066,8.82211055276382,0.8778,34.029
1986,21/08/1986,233,1985,15-Apr,5,sugar,alive,1,403,1984,14/7/1985,105,0,7,318,1986,14,2039,6279.95,5551.65,4738.15,144.115,2620.3,15418,17941.007,7176.404,92.718,19.464,103,93.684,93.684,1.956,9036.712,9038.667,147454.727,0.734,13,1430,721.3,1.689,759.906,508.747,1077.237,309.202,1386.439,9.612,9019.209,1.543,9020.751,145262.638,200,269.944,314.171,13.76,0,13.509,3.104,8554.071,350,0.942,4065.6,14.9,1626.2,0,0,17.642,28.851,18.769,117.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2151.3,1938.747,761.595,1070.797,27.269,13.509,7.43340931024007,0.103946152697666,7.6656914893617,0.720575,26.203
1987,21/09/1987,264,1986,15-Apr,5,sugar,alive,2,396,1984,21/8/1986,105,0,7,325,1987,14,2046,5689.38,5003.32,4303.29,130.701,2442.21,13860.9,16561.1,6624.439,77.199,20.083,124.1,96.951,96.951,1.543,9019.209,9020.751,145262.638,0.733,12,1320,428.3,0.001,451.226,371.868,995.275,345.532,1340.807,3.089,8972.206,1.727,8973.934,143878.452,200,297.859,340.267,20.405,0,7.163,4.575,7670.956,350,0.931,3824.5,14,1529.8,0,0,18.229,29.611,19.722,44,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,1748.3,1691.868,451.227,796.759,27.568,7.163,7.72524806899829,0.0974793538518221,7.38423728813559,0.653505,24.422
1988,20/10/1988,294,1987,15-Apr,5,sugar,alive,3,395,1984,21/9/1987,105,0,7,325,1988,14,2046,5875.79,5189.57,4487.28,136.992,2535.79,13885.1,15032.611,6013.044,82.063,19.868,129.6,53.218,53.218,1.727,8972.206,8973.934,143878.452,0.73,11,1210,967.6,17.813,865.773,496.021,981.663,324.396,1306.059,12.916,8930.131,1.398,8931.529,143400.572,200,292.809,336.732,23.336,0.006,6.852,4.967,6518.205,350,0.936,3918.9,14.4,1567.6,0,0,18.625,29.486,19.945,254,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2177.6,1706.021,883.586,1207.982,30.194,6.858,8.02991287914979,0.104889595339874,8.25253012048193,0.68496,25.358
1989,20/11/1989,324,1988,15-Apr,5,sugar,alive,4,396,1984,20/10/1988,105,0,7,325,1989,14,2046,6485.76,5799.32,4913.47,151.314,2845.62,15722.9,15133.448,6053.38,84.24,20.231,97.6,41.175,41.175,1.398,8930.131,8931.529,143400.572,0.726,8,880,1397.6,55.29,821.539,829.584,1026.86,347.289,1374.149,10.059,8906.308,1.554,8907.863,143210.195,200,247.094,323.951,49.17,0.017,9.361,9.621,6351.774,350,0.92,3604.8,13.2,1441.9,0,0,18.243,28.763,19.394,134.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2277.6,1709.584,876.829,1224.118,58.548,9.378,8.85092513734336,0.110114696441216,11.376992481203,0.75657,28.456
1990,15/04/1990,105,0,15-Apr,5,none,out,-1,0,1984,0.000,105,0,7,325,-1,14,2046,0,0,0,0,0,0,16428.571,6571.428,78.696,0,0,67.798,67.798,1.554,8906.308,8907.863,143210.195,0.721,0,0,834,72.147,384.564,393.302,0,188.265,188.265,17.09,8990.338,11.974,9002.312,145261.739,0,0,21.347,2.771,0.034,1.888,0.274,3955.665,350.082,0,0.6,0,0.2,0,0,21.475,31.303,21.741,97.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,834,393.302,456.711,644.976,4.693,1.922,0,0,0,,0
1991,15/07/1991,196,1990,15-Apr,6,sugar,alive,0,456,1990,15/4/1990,105,0,0,318,1991,21,2039,7124.29,6389.51,5507.42,170.197,3110.47,16168.6,0,0,0,19.579,158.9,256.823,256.823,11.974,8990.338,9002.312,145261.739,0.721,15,1650,2108.4,456.618,1997.292,584.117,1135.235,362.043,1497.278,41.39,8859.411,1.974,8861.386,142478.328,200,331.319,367.505,24.977,0.077,20.76,5.123,5894.672,351.999,0.949,4263,15.6,1705.2,0,0,16.949,28.084,18.281,204.4,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,3758.4,2234.117,2453.91,2815.953,45.814,20.837,7.61808804104709,0.113670941535239,8.10461904761905,0.850985,31.105
1992,14/08/1992,227,1991,15-Apr,6,sugar,alive,1,396,1990,15/7/1991,105,0,0,318,1992,21,2039,6620.85,5848.69,5059.39,154.459,3014.51,15614.6,17366.832,6946.733,86.905,21.105,99.2,64.035,64.035,1.974,8859.411,8861.386,142478.328,0.711,14,1540,638.1,1.163,752.473,454.314,1112.311,316.912,1429.223,9.741,8854.556,1.089,8855.645,142507.269,200,260.647,301.504,14.211,0,7.866,3.209,6153.484,353.691,0.953,4356.8,16,1742.7,0,0,17.478,29.202,20.58,122.8,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2178.1,1994.314,753.636,1070.548,22.077,7.866,7.74496894671551,0.108072008356988,7.76175879396985,0.772295,30.145
1993,14/09/1993,257,1992,15-Apr,6,sugar,alive,2,396,1990,14/8/1992,105,0,0,318,1993,21,2039,6943.96,6239.99,5298.52,163.431,3275.06,16454.4,16975.735,6790.294,74.98,21.748,96,59.276,59.276,1.089,8854.556,8855.645,142507.269,0.711,14,1540,509.4,53.054,546.477,368.223,1137.528,304.97,1442.498,5.305,8858.99,1.166,8860.155,142578.531,200,256.247,302.381,18.234,0.01,3.77,3.81,6712.399,355.421,0.926,3711.7,13.6,1484.7,0,0,17.925,29.002,20.185,72,Burdekin,AyrDPI,Mulg,1960,Furrow,BareFallow,35,Surf1,200,999,110,SWBased_900_60_30_15_60,P2R,15AprV1R4,T4,2049.4,1908.223,599.531,904.501,22.014,3.78,8.56456504297454,0.113297210810691,8.21261306532663,0.817155,32.751
