year,today,day,SowYear,SowDate,cropCycle,currentCrop,sugarStatus,ratoon_no,sugarDAS,sugarPlantYear,sugarPlantDate,sugarPlantingDAY,sugarPlantDelay,sugarHarvDelay,sugarLastHarvDAY,sugarHarvYear,realDelayForKill,totCycle,biomass,green_biomass,cane_wt,canefw,sucrose_wt,residue_wt,burntDM,burntOrgC,burntOrgN,ccs,totalNGCane,totalInitTAW,totalInitPAW,totalInitInorgN,totalInitOrgN,totalInitSoilN,totalInitSoilC,meanInitOC2,irrigNum,totalIrrig,totalRain,totalDrain,totalRunoff,totalEffRain,totalTransp,totalEvap,totalEvapTr,totalSediment,totalSoilOrgN,totalSoilInorgN,totalSoilN,totalSoilC,totalFert,totalNUptake,totalNit,totalDeNit,totalNO3Leach,totalNO3Runoff,totalN2O,totalCO2,CO2,surfaceom_cover,surfaceom_wt,surfaceom_n,surfaceom_c,surfaceom_no3,surfaceom_nh4,meanTMin,meanTMax,meanRadn,maxRain,Region,WStation,Soil,StartYear,IrrigSys,Fallow,DryOff,Fert,FertAmt,IrrigAmt,IrrigFreq,MillMudAmt,NRunOffModel,Planting,Tillage,totalWater,totalWaterEff,totalWaterLoss,totalWaterLossWithEvap,totalNLoss,totalNPol,GPWUI,CWUE,GPWUI_450,NUE,sucroseTH,IrrigAlloc
1990,14/10/1990,287,1989,15-Apr,6,sugar,alive,3,395,1986,14/9/1989,105,0,0,318,1990,21,2039,6843.94,6205.78,5317.91,165.065,3102.53,15260.4,16947.601,6779.041,72.581,20.219,86,67.66,67.66,0.945,8878.597,8879.542,141089.11,0.702,19,2090,1277.8,445.973,1440.019,520.443,1173.368,308.143,1481.511,11.37,8880.41,1.385,8881.795,140701.565,200,239.593,308.577,39.248,0.159,2.719,7.36,7221.002,350.839,0.929,3769.9,13.8,1507.9,0,0,17.407,28.757,20.276,103,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3367.8,2610.443,1885.992,2194.135,42.126,2.878,6.32325624424667,0.111416655023149,6.49862204724409,0.825325,31.025,999
1991,14/11/1991,318,1990,15-Apr,6,sugar,alive,4,396,1986,14/10/1990,105,0,0,318,1991,21,2039,7139.95,6349.04,5517.98,169.677,3416.99,16219.8,16175.688,6470.276,68.736,21.87,89.2,67.957,67.957,1.385,8880.41,8881.795,140701.565,0.699,20,2200,1681.6,556.716,1829.421,361.568,1241.767,268.92,1510.687,7.657,8872.567,1.617,8874.184,140038.924,200,254.32,318.089,35.024,0.705,3.031,6.528,7605.722,352.513,0.949,4259.5,15.6,1703.8,0,0,17.718,29.034,19.738,204.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3881.6,2561.568,2386.137,2655.057,38.76,3.736,6.62395064273133,0.112317773304463,6.40290566037736,0.848385,34.17,999
1992,14/04/1992,105,0,15-Apr,6,none,out,-1,0,1986,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,17407.373,6962.95,77.128,0,0,52.734,52.734,1.617,8872.567,8874.184,140038.924,0.696,0,0,487.6,30.582,161.706,323.098,0,207.366,207.366,7.425,8963.559,15.612,8979.171,141991.458,0,0,22.528,0.704,0.058,0.58,0.076,4788.118,353.166,0,0.1,0,0,0,0,22.037,31.882,22.651,122.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,487.6,323.098,192.288,399.654,1.342,0.638,0,0,0,,0,999
1993,14/07/1993,195,1992,15-Apr,7,sugar,alive,0,456,1992,14/4/1992,105,0,0,318,1993,21,2039,8550.79,7665.78,6649.64,205.639,4077.69,19011.6,0,0,0,21.49,178.3,140.68,140.68,15.612,8963.559,8979.171,141991.458,0.697,22,2420,628.9,31.72,1314.217,476.384,1389.708,385.34,1775.048,26.112,8807.841,2.087,8809.928,137095.001,200,370.031,400.457,22.744,0.054,17.331,5.038,8407.517,355.153,0.974,5226.3,19.1,2090.5,0,0,17.504,28.743,19.448,72,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3048.9,2896.384,1345.937,1731.277,40.129,17.385,7.09985278195156,0.115849824906143,7.16512195121951,1.028195,40.777,999
1994,14/08/1994,226,1993,15-Apr,7,sugar,alive,1,396,1992,14/7/1993,105,0,0,318,1994,21,2039,7164.22,6416.11,5610.39,173.224,3309.93,15538.3,20602.214,8240.885,95.35,20.603,100.2,68.597,68.597,2.087,8807.841,8809.928,137095.001,0.686,21,2310,409.4,135.499,983.463,305.579,1239.605,347.435,1587.04,7.91,8807.1,1.151,8808.251,135932.905,200,258.113,314.255,26.069,0.138,2.798,5.234,8204.21,356.911,0.935,3907.7,14.3,1563.1,0,0,17.871,29.003,19.967,46.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2719.4,2615.579,1118.962,1466.397,29.005,2.936,6.62277835997307,0.109149107772961,6.27623188405797,0.86612,33.099,999
1995,14/09/1995,257,1994,15-Apr,7,sugar,alive,2,396,1992,14/8/1994,105,0,0,318,1995,21,2039,7789.98,6979.37,6142.94,189.571,3683.23,16470.5,16529.079,6611.632,65.723,20.998,101.4,81.996,81.996,1.151,8807.1,8808.251,135932.905,0.688,21,2310,508.6,228.436,943.45,346.836,1317.959,305.973,1623.932,6.413,8801.108,1.19,8802.298,134729.396,200,267.731,323.549,25.026,0.191,1.87,4.921,8617.488,358.703,0.952,4333.8,15.9,1733.5,0,0,18.519,29.133,20.465,55.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2818.6,2656.836,1171.886,1477.859,27.087,2.061,7.13521647553707,0.116735799282236,6.86851449275362,0.947855,36.832,999
1996,13/10/1996,287,1995,15-Apr,7,sugar,alive,3,395,1992,14/9/1995,105,0,0,318,1996,21,2039,7580.64,6797.3,5990.43,185.001,3778.32,15902.1,17683.672,7073.469,69.641,22.221,100.9,104.778,104.778,1.19,8801.108,8802.298,134729.396,0.685,23,2530,547.9,281.519,1224.961,292.586,1291.216,313.02,1604.236,13.722,8791.373,1.642,8793.015,133378.469,200,266.396,331.829,32.799,0.24,2.003,6.233,9010.31,360.524,0.951,4307.6,15.8,1723.1,0,0,19.245,29.663,20.779,107,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3077.9,2822.586,1506.48,1819.5,35.042,2.243,6.55430870839719,0.115320314467447,6.20808724832215,0.925005,37.783,999
1997,13/11/1997,317,1996,15-Apr,7,sugar,alive,4,396,1992,13/10/1996,105,0,0,318,1997,21,2039,8091.56,7209.74,6436.55,198.8,3969.91,16550.1,17178.308,6871.323,67.557,21.662,94.9,71.963,71.963,1.642,8791.373,8793.015,133378.469,0.682,20,2200,954.2,288.81,1390.61,435.194,1188.71,295.074,1483.783,16.685,8792.704,1.567,8794.271,132313.009,200,260.008,316.896,30.225,0.231,1.991,5.868,8720.039,362.384,0.964,4748.2,17.4,1899.3,0,0,19.539,28.549,20.723,116.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3154.2,2635.194,1679.42,1974.494,32.447,2.222,7.54403660603356,0.13398185583741,7.50188679245283,0.994,39.699,999
1998,15/04/1998,105,0,15-Apr,7,none,out,-1,0,1992,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,18103.526,7241.41,73.135,0,0,62.959,62.959,1.567,8792.704,8794.271,132313.009,0.68,0,0,769.5,25.971,424.943,339.258,0,229.425,229.425,19.636,8893.641,10.916,8904.558,135015.616,0,0,14.358,0.679,0.654,0.321,0.062,4706.267,363.118,0,0.1,0,0,0,0,23.737,31.276,20.298,189.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,769.5,339.258,450.914,680.339,1.654,0.975,0,0,0,,0,999
1999,15/07/1999,196,1998,15-Apr,8,sugar,alive,0,456,1998,15/4/1998,105,0,0,318,1999,21,2039,9453.36,8452.68,7450.29,230.066,4130.51,20030.8,0,0,0,19.183,199.5,152.12,152.12,10.916,8893.641,8904.558,135015.616,0.682,19,2090,1269.3,110.893,1635.32,775.324,1329.39,368.135,1697.525,29.294,8706.82,2.228,8709.047,130198.9,200,400.733,440.027,20.282,4.353,15.33,4.497,8707.78,365.322,0.985,6012.1,22,2404.8,0,0,19.763,28.54,18.249,112,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3359.3,2865.324,1746.213,2114.348,39.965,19.683,8.02931884840946,0.135530257286343,9.05771653543307,1.15033,41.305,999
2000,14/08/2000,227,1999,15-Apr,8,sugar,alive,1,396,1998,15/7/1999,105,0,0,318,2000,21,2039,7129.58,6352.92,5629.38,173.388,3164.5,15002,22136.409,8854.566,94.281,19.549,93.8,67.682,67.682,2.228,8706.82,8709.047,130198.9,0.674,17,1870,1505.1,493.853,1543.763,633.198,1027.872,307.203,1335.075,13.861,8717.337,1.16,8718.498,130616.039,200,249.555,305.244,26.448,1.084,1.832,5.198,6937.693,367.264,0.95,4292.8,15.7,1717.1,0,0,18.484,27.841,19.228,136,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3375.1,2503.198,2037.616,2344.819,29.364,2.916,6.92665941727343,0.129871355541824,7.47362068965517,0.86694,31.645,999
2001,14/09/2001,257,2000,15-Apr,8,sugar,alive,2,396,1998,14/8/2000,105,0,0,318,2001,21,2039,7639.49,6849.51,5962.14,183.933,3681.66,16773.6,16400.58,6560.232,65.055,21.72,103.3,70.092,70.092,1.16,8717.337,8718.498,130616.039,0.677,20,2200,561.3,147.401,1052.452,417.028,1263.388,300.754,1564.143,10.359,8702.885,1.428,8704.313,130334.544,200,274.589,329.478,25.792,0.12,2.169,5.07,7634.341,369.246,0.953,4369.4,16,1747.7,0,0,17.804,29.071,20.13,52,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2761.3,2617.028,1199.853,1500.607,28.081,2.289,7.0283160898546,0.117593468116406,6.9408679245283,0.919665,36.817,999
2002,14/10/2002,287,2001,15-Apr,8,sugar,alive,3,395,1998,14/9/2001,105,0,0,318,2002,21,2039,7616.39,6824.43,6004.95,185.208,3819.45,16114.4,17971.489,7188.595,73.691,22.466,101.4,67.397,67.397,1.428,8702.885,8704.313,130334.544,0.674,21,2310,810.6,194.699,1235.278,327.835,1399.506,298.38,1697.886,13.867,8692.024,1.313,8693.337,130251.411,200,271.59,329.855,29.804,0.09,2.247,5.731,7692.788,371.263,0.963,4705.5,17.2,1882.2,0,0,18.325,30.193,21.2,206,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3120.6,2637.835,1429.977,1728.357,32.141,2.337,7.02121247159129,0.109081528441839,6.7104347826087,0.92604,38.194,999
2003,14/11/2003,318,2002,15-Apr,8,sugar,alive,4,396,1998,14/10/2002,105,0,0,318,2003,21,2039,7917.21,7034.12,6203.6,190.745,3872.3,17136.1,17696.94,7078.776,73.6,22.07,100.5,60.135,60.135,1.313,8692.024,8693.337,130251.411,0.672,22,2420,463.2,191.178,982.242,264.977,1420.004,284.9,1704.904,9.119,8687.154,1.631,8688.785,130107.591,200,271.412,327.827,26.681,0.071,1.99,5.178,7940.377,373.315,0.961,4626.4,17,1850.5,0,0,18.628,30.091,21.304,51,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2883.2,2684.977,1173.42,1458.32,28.742,2.061,7.1041576892465,0.111880199706259,6.64616724738676,0.953725,38.723,999
2004,14/04/2004,105,0,15-Apr,8,none,out,-1,0,1998,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,18498.086,7399.234,75.382,0,0,65.012,65.012,1.631,8687.154,8688.785,130107.591,0.67,0,0,652.6,3.8,334.399,317.581,0,242.081,242.081,15.612,8797.371,5.702,8803.073,133723.669,0,0,6.635,0.14,0.006,0.168,0.019,3761.555,374.113,0,0.1,0,0,0,0,22.629,32.241,21.923,173.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,652.6,317.581,338.199,580.28,0.314,0.174,0,0,0,,0,999
2005,14/07/2005,195,2004,15-Apr,9,sugar,alive,0,456,2004,14/4/2004,105,0,0,318,2005,21,2039,8022.08,7158.53,6285.98,193.83,3868.16,17361,0,0,0,21.646,189.3,137.333,137.333,5.702,8797.371,8803.073,133723.669,0.671,22,2420,719.2,27.462,1448.546,304.377,1362.427,375.003,1737.43,23.385,8640.294,2.227,8642.521,129069.153,200,377.444,412.12,13.513,0.097,10.991,3.185,8250.81,376.54,0.964,4756.1,17.4,1902.5,0,0,17.68,29.343,19.68,143.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3139.2,2724.377,1476.008,1851.011,24.601,11.088,7.11465410257097,0.111561329089517,6.75365853658537,0.96915,38.682,999
2006,14/08/2006,226,2005,15-Apr,9,sugar,alive,1,396,2004,14/7/2005,105,0,0,318,2006,21,2039,7370.44,6580.11,5722.17,176.079,3364.12,16482.7,18799.565,7519.827,87.462,20.6,97.9,63.097,63.097,2.227,8640.294,8642.521,129069.153,0.665,19,2090,985.3,268.445,1209.277,535.787,1250.729,320.99,1571.719,8.837,8632.724,1.028,8633.752,129193.506,200,254.444,315.353,34.043,0.416,3.738,6.706,6681.858,378.682,0.947,4203.4,15.4,1681.4,0,0,18.705,29.095,19.266,178.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3075.3,2625.787,1477.722,1798.712,38.197,4.154,6.70576097756596,0.112029567626274,6.93224409448819,0.880395,33.641,999
2007,14/09/2007,257,2006,15-Apr,9,sugar,alive,2,396,2004,14/8/2006,105,0,0,318,2007,21,2039,7028.21,6317.51,5499.76,169.919,3242.78,15284.5,17583.154,7033.262,70.992,20.574,86.4,88.956,88.956,1.028,8632.724,8633.752,129193.506,0.666,19,2090,940.5,401.236,1161.44,435.352,1184.615,300.16,1484.775,14.042,8645.248,1.099,8646.347,129536.543,200,244.607,300.607,26.634,0.071,2.161,5.177,6835.169,380.86,0.939,3989.8,14.6,1595.9,0,0,17.489,28.522,19.714,130.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3030.5,2525.352,1562.676,1862.836,28.866,2.232,6.72852734985064,0.114440908555168,6.68972440944882,0.849595,32.428,999
2008,13/10/2008,287,2007,15-Apr,9,sugar,alive,3,395,2004,14/9/2007,105,0,0,318,2008,21,2039,7428.14,6657.86,5832.85,180.085,3595.58,15952.8,16383.091,6553.237,66.686,21.658,88.7,72.006,72.006,1.099,8645.248,8646.347,129536.543,0.665,20,2200,1328.4,402.215,1575.721,588.143,1256.643,292.726,1549.37,24.391,8650.246,1.341,8651.587,129596.254,200,249.564,307.761,30.922,0.092,2.477,5.97,7205.219,383.068,0.95,4270.7,15.7,1708.3,0,0,18.038,28.883,19.535,108.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3528.4,2788.143,1977.936,2270.662,33.491,2.569,6.45895852544149,0.116231113291209,6.79566037735849,0.900425,35.956,999
2009,13/11/2009,317,2008,15-Apr,9,sugar,alive,4,396,2004,13/10/2008,105,0,0,318,2009,21,2039,7401.78,6608.97,5686.72,175.214,3501.89,17150.6,17190.057,6876.024,70.221,21.683,94,73.101,73.101,1.341,8650.246,8651.587,129596.254,0.663,18,1980,1796.7,496.979,1703.163,537.813,1270.73,298.803,1569.533,9.252,8640.745,1.99,8642.735,129338.514,200,261.639,325.29,33.334,0.117,2.825,6.364,7597.283,385.319,0.938,3969.1,14.5,1587.6,0,0,18.57,29.61,19.499,197.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3776.7,2517.813,2200.142,2498.945,36.276,2.942,6.95897590488253,0.111634479810237,7.21045267489712,0.87607,35.019,999
2010,15/04/2010,105,0,15-Apr,9,none,out,-1,0,2004,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,17951.732,7180.692,74.028,0,0,80.126,80.126,1.99,8640.745,8642.735,129338.514,0.661,0,0,1032,112.432,578.929,420.505,0,261.988,261.988,27.058,8748.49,4.397,8752.887,133081.217,0,0,6.607,0.4,0.095,0.241,0.028,3300.379,386.205,0,0.1,0,0,0,0,22.504,31.313,19.606,135.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,1032,420.505,691.361,953.349,0.736,0.336,0,0,0,,0,999
2011,15/07/2011,196,2010,15-Apr,10,sugar,alive,0,456,2010,15/4/2010,105,0,0,318,2011,21,2039,8942.91,8021.18,7020.1,217.194,3961.9,19228.1,0,0,0,19.537,165.6,158.779,158.779,4.397,8748.49,8752.887,133081.217,0.662,17,1870,1485.4,179.699,1617.924,906.065,1343.538,298.101,1641.639,28.844,8609.665,2.031,8611.696,128656.218,200,350.694,389.975,17.844,0.879,14.286,3.813,8092.594,388.863,0.977,5397.2,19.8,2158.9,0,0,18.293,28.267,16.9,81.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3355.4,2776.065,1797.623,2095.724,33.009,15.165,7.82380816011153,0.132303143382924,9.36181034482759,1.08597,39.619,999
2012,14/08/2012,227,2011,15-Apr,10,sugar,alive,1,396,2010,15/7/2011,105,0,0,318,2012,21,2039,7199.68,6438.78,5629.9,173.486,3297.35,15697.8,20931.506,8372.602,92.146,20.478,88.9,74.916,74.916,2.031,8609.665,8611.696,128656.218,0.657,17,1870,1152,408.531,1069.284,586.356,1225.364,290.371,1515.736,6.964,8613.13,0.969,8614.099,128986.652,200,254.407,310.217,25.867,0.558,1.775,5.082,6843.323,391.2,0.943,4090.6,15,1636.2,0,0,17.522,28.612,19.036,197.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3022,2456.356,1477.815,1768.186,28.2,2.333,7.06273846299152,0.114456607219199,7.47784482758621,0.86743,32.974,999
2013,14/09/2013,257,2012,15-Apr,10,sugar,alive,2,396,2010,14/8/2012,105,0,0,318,2013,21,2039,7187.84,6407.54,5647.43,173.9,3326.39,15404,16820.071,6728.028,68.598,20.628,96.2,103.366,103.366,0.969,8613.13,8614.099,128986.652,0.659,21,2310,535.4,259.542,1079.8,301.719,1237.411,303.186,1540.597,9.572,8617.41,1.28,8618.691,129053.586,200,256.805,308.761,24.492,0.076,1.925,4.78,7244.135,393.58,0.942,4062.2,14.9,1624.9,0,0,18.05,29.079,20.08,178.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2845.4,2611.719,1339.342,1642.528,26.493,2.001,6.65844985620582,0.112878319248966,6.30072463768116,0.8695,33.264,999
2014,14/10/2014,287,2013,15-Apr,10,sugar,alive,3,395,2010,14/9/2013,105,0,0,318,2014,21,2039,7496.33,6724.96,5895.58,181.935,3504.62,16007.5,16546.345,6618.538,65.913,20.793,90.6,68.827,68.827,1.28,8617.41,8618.691,129053.586,0.658,21,2310,730.4,305.524,1202.439,391.108,1252.72,289.01,1541.73,9.471,8617.135,1.275,8618.41,129154.411,200,254.072,313.056,32.568,0.118,2.345,6.178,7182.787,395.998,0.962,4676.6,17.1,1870.7,0,0,18.127,29.166,20.069,86.2,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3040.4,2701.108,1507.963,1796.973,35.031,2.463,6.73556925528339,0.118007044034948,6.59184782608696,0.909675,35.046,999
2015,14/11/2015,318,2014,15-Apr,10,sugar,alive,4,396,2010,14/10/2014,105,0,0,318,2015,21,2039,7521.51,6702.93,5859.39,180.06,3648.9,16621.2,17581.532,7032.613,73.059,22.026,101,59.534,59.534,1.275,8617.135,8618.41,129154.411,0.656,22,2420,382.4,166.588,998.356,232.214,1343.395,289.81,1633.206,6.829,8605.819,1.474,8607.293,128925.682,200,273.8,330.695,26.941,0.076,2.128,5.177,7760.115,398.452,0.962,4668.8,17.1,1867.5,0,0,18.652,30.213,20.932,83.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2802.4,2652.214,1164.944,1454.754,29.145,2.204,6.78904492623898,0.110249411280635,6.27386759581882,0.9003,36.489,999
2016,14/04/2016,105,0,15-Apr,10,none,out,-1,0,2010,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,18096.507,7238.603,75.57,0,0,63.785,63.785,1.474,8605.819,8607.293,128925.682,0.654,0,0,369.6,0.002,100.802,268.798,0,197.434,197.434,4.703,8713.683,7.036,8720.72,132201.964,0,0,9.55,0.29,0,0.217,0.032,3845.38,399.406,0,0.1,0,0,0,0,22.856,32.574,21.881,43.6,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,369.6,268.798,100.804,298.238,0.507,0.217,0,0,0,,0,999
2017,14/07/2017,195,2016,15-Apr,11,sugar,alive,0,456,2016,14/4/2016,105,0,0,318,2017,21,2039,7855.92,6986.25,6113.64,188.161,3675.17,17422.7,0,0,0,21.124,178.7,135.149,135.149,7.036,8713.683,8720.72,132201.964,0.656,19,2090,1011.6,69.164,1436.775,617.317,1315.564,346.477,1662.041,23.681,8548.748,1.958,8550.707,127742.636,200,363.33,409.926,26.378,0.913,18.242,5.575,7806.562,402.302,0.969,4970.1,18.2,1988.1,0,0,18.795,29.534,17.004,107.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3101.6,2707.317,1505.939,1852.416,45.533,19.155,6.95009117883129,0.113210805268943,7.40791338582677,0.940805,36.752,999
2018,14/08/2018,226,2017,15-Apr,11,sugar,alive,1,396,2016,14/7/2017,105,0,0,318,2018,21,2039,6867.39,6079.5,5289.06,161.862,2948.41,15783.3,19033.918,7613.566,89.186,19.505,93.4,68.77,68.77,1.958,8548.748,8550.707,127742.636,0.648,19,2090,692.9,277.419,1015.469,363.947,1217.542,275.552,1493.094,7.408,8546.779,1.099,8547.879,127919.957,200,248.919,308.074,32.844,0.568,1.699,6.4,6395.884,404.852,0.95,4271.9,15.7,1708.7,0,0,17.825,29.496,17.917,130.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,2782.9,2453.947,1292.888,1568.44,35.111,2.267,6.59598597687725,0.108407106317486,6.37251968503937,0.80931,29.484,999
2019,14/09/2019,257,2018,15-Apr,11,sugar,alive,2,396,2016,14/8/2018,105,0,0,318,2019,21,2039,6224.94,5488.91,4772.23,145.236,2465.75,14527.2,17046.923,6818.77,72.414,17.982,84.9,65.687,65.687,1.099,8546.779,8547.879,127919.957,0.649,18,1980,1209.8,436.692,1395.813,520.956,1077.859,284.532,1362.392,15.112,8551.888,1.151,8553.039,128054.773,200,242.585,301.657,31.812,0.083,2.183,6.193,6623.562,407.441,0.948,4216.5,15.5,1686.6,0,0,18.144,29.437,17.384,92.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3189.8,2500.956,1832.505,2117.037,34.078,2.266,5.80721931933229,0.106603679410918,5.97679012345679,0.72618,24.657,999
2020,13/10/2020,287,2019,15-Apr,11,sugar,alive,3,395,2016,14/9/2019,105,0,0,318,2020,21,2039,7089.76,6307.66,5505.19,168.85,3082.05,15845.7,15932.158,6372.863,69.784,19.551,92.3,60.59,60.59,1.151,8551.888,8553.039,128054.773,0.648,20,2200,1063.7,285.431,1445.23,412.85,1253.899,280.375,1534.274,20.28,8546.475,1.17,8547.645,128020.995,200,252.159,312.43,34.118,0.101,3.014,6.553,6801.185,410.061,0.962,4689.4,17.2,1875.8,0,0,18.534,29.796,18.848,327.8,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3263.7,2612.85,1730.661,2011.036,37.233,3.115,6.46229213311135,0.110052050676737,6.37169811320755,0.84425,30.821,999
2021,13/11/2021,317,2020,15-Apr,11,sugar,alive,4,396,2016,13/10/2020,105,0,0,318,2021,21,2039,7044.57,6261.66,5389.59,165.797,2973.76,16549.8,17454.817,6981.926,75.056,19.162,88.4,59.354,59.354,1.17,8546.475,8547.645,128020.995,0.646,20,2200,1089.1,370.544,1484.912,432.518,1146.638,271.321,1417.959,11.216,8542.256,1.641,8543.896,127853.985,200,247.682,315.678,38.382,0.786,2.965,7.225,7208.649,412.726,0.921,3630.9,13.3,1452.3,0,0,19.439,29.644,17.39,132.4,Burdekin,AyrDPI,Mulg,1956,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3289.1,2632.518,1855.456,2126.777,42.133,3.751,6.29803860790316,0.116926511979542,6.25649056603774,0.828985,29.738,999
1957,15/04/1957,105,0,15-Apr,0,none,out,-1,0,-1,0.000,105,0,0,318,-1,21,2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,534.4,0,252.969,281.431,0,194.312,194.312,11.636,9502.442,36.277,9538.72,141769.748,0,0,38.334,4.39,0,0.953,0.776,1052.998,350,0,0.1,0,0,0,0,21.346,30.448,18.588,77.7,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,534.4,281.431,252.969,447.281,5.343,0.953,0,0,0,,0,999
1958,15/07/1958,196,1957,15-Apr,1,sugar,alive,0,456,1957,15/4/1957,105,0,0,318,1958,21,2039,7417.89,6656.9,5745.8,177.543,3153.32,16720.9,0,0,0,18.946,138.3,116.669,116.669,36.277,9502.442,9538.72,141769.748,0.884,20,2200,1061.7,149.524,1519.363,569.76,1258.795,371.103,1629.898,24.105,9413.257,0.82,9414.076,141197.829,200,306.291,326.262,35.042,0,18.441,7.362,3548.6,350,0.971,5068.1,18.6,2027.2,0,0,17.416,28.757,18.932,136.1,Burdekin,AyrDPI,Mulg,1957,Furrow,BareFallow,35,Surf1,200,110,LowFreq,0,P2R,15AprV1R4,T5,3261.7,2769.76,1668.887,2039.99,53.483,18.441,6.4100499682283,0.108928902299408,6.6997358490566,0.887715,31.533,999
